no,timestamp,teks,teks_processed,tokens,matched_words,unmatched_words,removed_words
7264,2017-04-17T06:00:01.000Z,Music Biz Kabar dari RUU Permusikan yang akan mengatur juga menjamin hak hak para pelaku industri musik tanah air,music biz kabar dari RUU musik yang akan pengaturan juga jamin hak hak para pelaksanaan industri musik tanah air,"['music', 'biz', 'kabar', 'dari', 'RUU', 'musik', 'yang', 'akan', 'pengaturan', 'juga', 'jamin', 'hak', 'hak', 'para', 'pelaksanaan', 'industri', 'musik', 'tanah', 'air']","['music', 'kabar', 'RUU', 'musik', 'jamin', 'para', 'pelaksanaan', 'musik', 'air']","['dari', 'yang']","['biz', 'akan', 'pengaturan', 'juga', 'hak', 'hak', 'industri', 'tanah']"
7265,2017-04-17T05:54:42.000Z,Pembukaan Disabilitas Expo Tahun Undang Undang Penyandang Disabilitas Berkarya untuk Bangsa di Gedung Nusantara Kompleks MPR DPR DPD,buka disabilitas expo tahun undang undang sandang disabilitas karya untuk bangsa di gedung nusantara kompleks MPR DPR DPD,"['buka', 'disabilitas', 'expo', 'tahun', 'undang', 'undang', 'sandang', 'disabilitas', 'karya', 'untuk', 'bangsa', 'di', 'gedung', 'nusantara', 'kompleks', 'MPR', 'DPR', 'DPD']","['buka', 'undang', 'undang', 'karya', 'DPR']","['untuk', 'di']","['disabilitas', 'expo', 'tahun', 'sandang', 'disabilitas', 'bangsa', 'gedung', 'nusantara', 'kompleks', 'MPR', 'DPD']"
7266,2017-04-17T05:49:08.000Z,Panja Kebijakan Bebas Visa Komisi I DPR RDP dengan Kemenlu KemenkumHAM Kementerian Tenaga Kerja dan Kementerian Pariwisata Komisi,panja kebijakan bebas visa komisi i DPR RDP dengan kemenlu kemenkumham menteri tenaga kerja dan menteri pariwisata komisi,"['panja', 'kebijakan', 'bebas', 'visa', 'komisi', 'i', 'DPR', 'RDP', 'dengan', 'kemenlu', 'kemenkumham', 'menteri', 'tenaga', 'kerja', 'dan', 'menteri', 'pariwisata', 'komisi']","['panja', 'kebijakan', 'bebas', 'komisi', 'DPR', 'tenaga', 'kerja', 'komisi']","['dengan', 'dan']","['visa', 'i', 'RDP', 'kemenlu', 'kemenkumham', 'menteri', 'menteri', 'pariwisata']"
7267,2017-04-17T05:30:49.000Z,Kejahatan Internasional Jangan Masuk di RUU KUHP,jahat internasional jangan masuk di RUU KUHP,"['jahat', 'internasional', 'jangan', 'masuk', 'di', 'RUU', 'KUHP']","['jahat', 'jangan', 'masuk', 'RUU']",['di'],"['internasional', 'KUHP']"
7268,2017-04-17T05:27:02.000Z,RUU Sumber Daya Air harus Berperspektif HAM,RUU sumber daya air harus perspektif HAM,"['RUU', 'sumber', 'daya', 'air', 'harus', 'perspektif', 'HAM']","['RUU', 'air', 'harus']",[],"['sumber', 'daya', 'perspektif', 'HAM']"
7269,2017-04-17T03:35:11.000Z,Baleg RUU Larangan Praktik Monopoli Merupakan Sebuah Kebutuhan Badan Legislasi Baleg DPR RI menyetujui revisi,baleg RUU larang praktik monopoli rupa buah butuh badan legislasi baleg DPR RI tuju revisi,"['baleg', 'RUU', 'larang', 'praktik', 'monopoli', 'rupa', 'buah', 'butuh', 'badan', 'legislasi', 'baleg', 'DPR', 'RI', 'tuju', 'revisi']","['baleg', 'RUU', 'larang', 'monopoli', 'rupa', 'buah', 'butuh', 'badan', 'baleg', 'DPR', 'tuju', 'revisi']",[],"['praktik', 'legislasi', 'RI']"
7270,2017-04-17T03:21:10.000Z,Baleg Setujui RUU Larangan Praktik Monopoli IkiBangsaku,baleg tuju RUU larang praktik monopoli ikibangsaku,"['baleg', 'tuju', 'RUU', 'larang', 'praktik', 'monopoli', 'ikibangsaku']","['baleg', 'tuju', 'RUU', 'larang', 'monopoli']",[],"['praktik', 'ikibangsaku']"
7271,2017-04-17T03:21:08.000Z,Baleg Setujui RUU Larangan Praktik Monopoli,baleg tuju RUU larang praktik monopoli,"['baleg', 'tuju', 'RUU', 'larang', 'praktik', 'monopoli']","['baleg', 'tuju', 'RUU', 'larang', 'monopoli']",[],['praktik']
7272,2017-04-17T01:07:24.000Z,Pansus RUU Pemilu Bakal Sepakati Penambahan Kursi DPR RI,pansus RUU pemilu bakal sepakat tambah kursi DPR RI,"['pansus', 'RUU', 'pemilu', 'bakal', 'sepakat', 'tambah', 'kursi', 'DPR', 'RI']","['pansus', 'RUU', 'pemilu', 'sepakat', 'tambah', 'DPR']",[],"['bakal', 'kursi', 'RI']"
7273,2017-04-16T19:27:34.000Z,Pansus RUU Pemilu Bakal Sepakati Penambahan Kursi DPR RI BeritaGaza,pansus RUU pemilu bakal sepakat tambah kursi DPR RI beritagaza,"['pansus', 'RUU', 'pemilu', 'bakal', 'sepakat', 'tambah', 'kursi', 'DPR', 'RI', 'beritagaza']","['pansus', 'RUU', 'pemilu', 'sepakat', 'tambah', 'DPR']",[],"['bakal', 'kursi', 'RI', 'beritagaza']"
7274,2017-04-16T14:10:51.000Z,Jalan Rusak Reses Anggota DPR RI Dadang Hotmix Jadi Curhat Rakyat Karawang,jalan rusak reses anggota DPR RI dadang hotmix jadi curhat rakyat karawang,"['jalan', 'rusak', 'reses', 'anggota', 'DPR', 'RI', 'dadang', 'hotmix', 'jadi', 'curhat', 'rakyat', 'karawang']","['rusak', 'reses', 'anggota', 'DPR', 'jadi', 'curhat', 'rakyat']",[],"['jalan', 'RI', 'dadang', 'hotmix', 'karawang']"
7275,2017-04-16T12:51:09.000Z,Pansus RUU Pemilu Bakal Sepakati Penambahan Kursi DPR RI Republika Online Pemilu,pansus RUU pemilu bakal sepakat tambah kursi DPR RI republika online pemilu,"['pansus', 'RUU', 'pemilu', 'bakal', 'sepakat', 'tambah', 'kursi', 'DPR', 'RI', 'republika', 'online', 'pemilu']","['pansus', 'RUU', 'pemilu', 'sepakat', 'tambah', 'DPR', 'pemilu']",[],"['bakal', 'kursi', 'RI', 'republika', 'online']"
7276,2017-04-16T08:12:30.000Z,cc,cc,['cc'],[],[],['cc']
7277,2017-04-16T03:27:43.000Z,Anggota DPR RI dari F PAN menyerahkan naskah akademik NA Permusikan ke Pimpinan Komisi X DPR RI,anggota DPR RI dari f KAPAN serah naskah akademik NYA musik ke kepemimpinan komisi kali DPR RI,"['anggota', 'DPR', 'RI', 'dari', 'f', 'KAPAN', 'serah', 'naskah', 'akademik', 'NYA', 'musik', 'ke', 'kepemimpinan', 'komisi', 'kali', 'DPR', 'RI']","['anggota', 'DPR', 'serah', 'musik', 'komisi', 'DPR']","['dari', 'ke']","['RI', 'f', 'KAPAN', 'naskah', 'akademik', 'NYA', 'kepemimpinan', 'kali', 'RI']"
7278,2017-04-15T14:33:06.000Z,Sedang search tesis Pengamat Kebijakan Publik Andrinof A chaniago yg rilis bln Juli Eh dapetnya link sprt ini_,sedang search tesis amat kebijakan publik andrinof a chaniago yang rilis bulan juli eh dapetnya link seperti ini_,"['sedang', 'search', 'tesis', 'amat', 'kebijakan', 'publik', 'andrinof', 'a', 'chaniago', 'yang', 'rilis', 'bulan', 'juli', 'eh', 'dapetnya', 'link', 'seperti', 'ini_']","['tesis', 'amat', 'kebijakan', 'rilis', 'bulan', 'seperti']",['yang'],"['sedang', 'search', 'publik', 'andrinof', 'a', 'chaniago', 'juli', 'eh', 'dapetnya', 'link', 'ini_']"
7279,2017-04-15T09:23:22.000Z,FPII Gelar Aksi Tolak Kebijakan Verifikasi dan Barcode Dewan Pers di Gedung DPR MPR RI,FPII gelar gerakan penolakan kebijakan verifikasi dan barcode dewan pers di gedung DPR MPR RI,"['FPII', 'gelar', 'gerakan', 'penolakan', 'kebijakan', 'verifikasi', 'dan', 'barcode', 'dewan', 'pers', 'di', 'gedung', 'DPR', 'MPR', 'RI']","['gelar', 'gerakan', 'kebijakan', 'dewan', 'DPR']","['dan', 'di']","['FPII', 'penolakan', 'verifikasi', 'barcode', 'pers', 'gedung', 'MPR', 'RI']"
7280,2017-04-15T05:21:09.000Z,Tribun Anang Hermansyah Resmi Serahkan RUU Permusikan Apa Saja yang Diatur? Anggota Komisi X DPR RI NewsToday,tribun anang hermansyah resmi serah RUU musik apa saja yang pengaturan ? anggota komisi kali DPR RI newstoday,"['tribun', 'anang', 'hermansyah', 'resmi', 'serah', 'RUU', 'musik', 'apa', 'saja', 'yang', 'pengaturan', '?', 'anggota', 'komisi', 'kali', 'DPR', 'RI', 'newstoday']","['resmi', 'serah', 'RUU', 'musik', 'saja', 'anggota', 'komisi', 'DPR']","['apa', 'yang']","['tribun', 'anang', 'hermansyah', 'pengaturan', '?', 'kali', 'RI', 'newstoday']"
7281,2017-04-15T05:19:15.000Z,Selamat siang saudaraku Insya Allah hr Selasa mengadakan Seminar Undang Undang Penyandang Disabilitas Silakan hadir,selamat siang saudara insya allah hari selasa ada seminar undang undang sandang disabilitas sila hadir,"['selamat', 'siang', 'saudara', 'insya', 'allah', 'hari', 'selasa', 'ada', 'seminar', 'undang', 'undang', 'sandang', 'disabilitas', 'sila', 'hadir']","['selamat', 'allah', 'ada', 'undang', 'undang', 'sila', 'hadir']",[],"['siang', 'saudara', 'insya', 'hari', 'selasa', 'seminar', 'sandang', 'disabilitas']"
7282,2017-04-14T05:48:10.000Z,Tribun Baleg Setujui Revisi RUU Larangan Praktik Monopoli Badan Legislasi Baleg DPR RI menyetujui NewsToday,tribun baleg tuju revisi RUU larang praktik monopoli badan legislasi baleg DPR RI tuju newstoday,"['tribun', 'baleg', 'tuju', 'revisi', 'RUU', 'larang', 'praktik', 'monopoli', 'badan', 'legislasi', 'baleg', 'DPR', 'RI', 'tuju', 'newstoday']","['baleg', 'tuju', 'revisi', 'RUU', 'larang', 'monopoli', 'badan', 'baleg', 'DPR', 'tuju']",[],"['tribun', 'praktik', 'legislasi', 'RI', 'newstoday']"
7283,2017-04-14T05:39:45.000Z,Radio ANDIKA Badan Legislasi Baleg DPR RI menyetujui revisi terhadap Rancangan Undang Undang tentang,radio ANDIKA badan legislasi baleg DPR RI tuju revisi hadap rancangan undang undang tentang,"['radio', 'ANDIKA', 'badan', 'legislasi', 'baleg', 'DPR', 'RI', 'tuju', 'revisi', 'hadap', 'rancangan', 'undang', 'undang', 'tentang']","['badan', 'baleg', 'DPR', 'tuju', 'revisi', 'rancangan', 'undang', 'undang', 'tentang']",[],"['radio', 'ANDIKA', 'legislasi', 'RI', 'hadap']"
7284,2017-04-14T04:46:16.000Z,Hukum mati para koruptor Wakil rakyat harus brani bikin undang undang anti korupsi Hukum mati wakil rakyat yg korupsi,hukum mati para koruptor wakil rakyat harus berani bikin undang undang anti korupsi hukum mati wakil rakyat yang korupsi,"['hukum', 'mati', 'para', 'koruptor', 'wakil', 'rakyat', 'harus', 'berani', 'bikin', 'undang', 'undang', 'anti', 'korupsi', 'hukum', 'mati', 'wakil', 'rakyat', 'yang', 'korupsi']","['hukum', 'mati', 'para', 'koruptor', 'wakil', 'rakyat', 'harus', 'undang', 'undang', 'anti', 'korupsi', 'hukum', 'mati', 'wakil', 'rakyat', 'korupsi']",['yang'],"['berani', 'bikin']"
7285,2017-04-14T01:08:49.000Z,Hadirilah Disabilitas Expo Tahun Undang Undang Peyandang Disabilitas Berkarya untuk Bangsa April di Selasar Gedung Nusantara,hadir disabilitas expo tahun undang undang peyandang disabilitas karya untuk bangsa april di selasar gedung nusantara,"['hadir', 'disabilitas', 'expo', 'tahun', 'undang', 'undang', 'peyandang', 'disabilitas', 'karya', 'untuk', 'bangsa', 'april', 'di', 'selasar', 'gedung', 'nusantara']","['hadir', 'undang', 'undang', 'karya']","['untuk', 'di']","['disabilitas', 'expo', 'tahun', 'peyandang', 'disabilitas', 'bangsa', 'april', 'selasar', 'gedung', 'nusantara']"
7286,2017-04-13T10:06:41.000Z,Music Biz Anang Menyerahkan Naskah Akademik RUU Permusikan ke Komisi X DPR,music biz anang serah naskah akademik RUU musik ke komisi kali DPR,"['music', 'biz', 'anang', 'serah', 'naskah', 'akademik', 'RUU', 'musik', 'ke', 'komisi', 'kali', 'DPR']","['music', 'serah', 'RUU', 'musik', 'komisi', 'DPR']",['ke'],"['biz', 'anang', 'naskah', 'akademik', 'kali']"
7287,2017-04-13T09:21:57.000Z,Alhamdulillah draft RUU setelah harmonisasi di Badan Legislasi dan mini fraksi telah at pic,alhamdulillah draft RUU telah harmonisasi di badan legislasi dan mini partai telah at pic,"['alhamdulillah', 'draft', 'RUU', 'telah', 'harmonisasi', 'di', 'badan', 'legislasi', 'dan', 'mini', 'partai', 'telah', 'at', 'pic']","['alhamdulillah', 'RUU', 'harmonisasi', 'badan']","['di', 'dan']","['draft', 'telah', 'legislasi', 'mini', 'partai', 'telah', 'at', 'pic']"
7288,2017-04-13T08:24:57.000Z,Baleg DPR RDPU dengan ATSDI dan ATVLI terkait masukan RUU Penyiaran BalegDPR,baleg DPR RDPU dengan ATSDI dan ATVLI kait masuk RUU siar balegdpr,"['baleg', 'DPR', 'RDPU', 'dengan', 'ATSDI', 'dan', 'ATVLI', 'kait', 'masuk', 'RUU', 'siar', 'balegdpr']","['baleg', 'DPR', 'kait', 'masuk', 'RUU']","['dengan', 'dan']","['RDPU', 'ATSDI', 'ATVLI', 'siar', 'balegdpr']"
7289,2017-04-13T06:54:05.000Z,Saya gak yakin kalau dirinya jadi anggota dewan utk tempat menyampaikan aspirasi rakyat yg salah msh berpikir dpr sbgi wakil rakyat,saya tidak yakin jika diri jadi anggota dewan untuk tempat sampai aspirasi rakyat yang salah masih pikir dpr sbgi wakil rakyat,"['saya', 'tidak', 'yakin', 'jika', 'diri', 'jadi', 'anggota', 'dewan', 'untuk', 'tempat', 'sampai', 'aspirasi', 'rakyat', 'yang', 'salah', 'masih', 'pikir', 'dpr', 'sbgi', 'wakil', 'rakyat']","['tidak', 'yakin', 'diri', 'jadi', 'anggota', 'dewan', 'tempat', 'sampai', 'aspirasi', 'rakyat', 'salah', 'pikir', 'dpr', 'wakil', 'rakyat']","['saya', 'jika', 'untuk', 'yang']","['masih', 'sbgi']"
7290,2017-04-13T04:30:52.000Z,Panja DAK Kesehatan Komisi IX DPR RDP dengan Bappenas membahas arah dan kebijakan pemerintah untuk DAK Bidang Kesehtan tahun Komisi,panja INDAK sehat komisi IX DPR RDP dengan bappenas bahas arah dan kebijakan pemerintah untuk INDAK bidang kesehtan tahun komisi,"['panja', 'INDAK', 'sehat', 'komisi', 'IX', 'DPR', 'RDP', 'dengan', 'bappenas', 'bahas', 'arah', 'dan', 'kebijakan', 'pemerintah', 'untuk', 'INDAK', 'bidang', 'kesehtan', 'tahun', 'komisi']","['panja', 'sehat', 'komisi', 'DPR', 'bahas', 'arah', 'kebijakan', 'pemerintah', 'komisi']","['dengan', 'dan', 'untuk']","['INDAK', 'IX', 'RDP', 'bappenas', 'INDAK', 'bidang', 'kesehtan', 'tahun']"
7291,2017-04-13T02:29:25.000Z,Anang Serahkan Naskah Akademik RUU Permusikan Ke Komisi X DPR Anggota Komisi X DPR RI Anang Hermansyah menyerahkan,anang serah naskah akademik RUU musik ke komisi kali DPR anggota komisi kali DPR RI anang hermansyah serah,"['anang', 'serah', 'naskah', 'akademik', 'RUU', 'musik', 'ke', 'komisi', 'kali', 'DPR', 'anggota', 'komisi', 'kali', 'DPR', 'RI', 'anang', 'hermansyah', 'serah']","['serah', 'RUU', 'musik', 'komisi', 'DPR', 'anggota', 'komisi', 'DPR', 'serah']",['ke'],"['anang', 'naskah', 'akademik', 'kali', 'kali', 'RI', 'anang', 'hermansyah']"
7292,2017-04-13T02:26:45.000Z,Kemenag Usul Pasal Buku Pendidikan Agama Masuk RUU Sistem Perbukuan cc,kemenag usul pasal buku didik agama masuk RUU sistem buku cc,"['kemenag', 'usul', 'pasal', 'buku', 'didik', 'agama', 'masuk', 'RUU', 'sistem', 'buku', 'cc']","['usul', 'pasal', 'didik', 'agama', 'masuk', 'RUU', 'sistem']",[],"['kemenag', 'buku', 'buku', 'cc']"
7293,2017-04-12T22:30:01.000Z,Anang Serahkan Naskah Akademik RUU Permusikan ke Komisi X DPR RI,anang serah naskah akademik RUU musik ke komisi kali DPR RI,"['anang', 'serah', 'naskah', 'akademik', 'RUU', 'musik', 'ke', 'komisi', 'kali', 'DPR', 'RI']","['serah', 'RUU', 'musik', 'komisi', 'DPR']",['ke'],"['anang', 'naskah', 'akademik', 'kali', 'RI']"
7294,2017-04-12T20:03:46.000Z,Anang Serahkan Naskah Akademik RUU Permusikan Anggota Komisi X DPR RI Anang Hermansyah menindaklanjuti komitmennya,anang serah naskah akademik RUU musik anggota komisi kali DPR RI anang hermansyah menindaklanjuti komitmen,"['anang', 'serah', 'naskah', 'akademik', 'RUU', 'musik', 'anggota', 'komisi', 'kali', 'DPR', 'RI', 'anang', 'hermansyah', 'menindaklanjuti', 'komitmen']","['serah', 'RUU', 'musik', 'anggota', 'komisi', 'DPR']",[],"['anang', 'naskah', 'akademik', 'kali', 'RI', 'anang', 'hermansyah', 'menindaklanjuti', 'komitmen']"
7295,2017-04-12T17:45:26.000Z,RUU Kebudayaan Disebut Sebagai Alat Pelindung Keberagaman Indonesia JAKARTA EDUNEWS ID Anggota Komisi X DPR RI,RUU budaya sebut bagai alat lindung agam indonesia JAKARTA EDUNEWS ID anggota komisi kali DPR RI,"['RUU', 'budaya', 'sebut', 'bagai', 'alat', 'lindung', 'agam', 'indonesia', 'JAKARTA', 'EDUNEWS', 'ID', 'anggota', 'komisi', 'kali', 'DPR', 'RI']","['RUU', 'lindung', 'agam', 'anggota', 'komisi', 'DPR']",[],"['budaya', 'sebut', 'bagai', 'alat', 'indonesia', 'JAKARTA', 'EDUNEWS', 'ID', 'kali', 'RI']"
7296,2017-04-12T14:35:35.000Z,Jangan abaikan tenaga honorer Indonesia kami ada utk kebijakan pemerintah SahkanRevisiUUASN,jangan abai tenaga honorer indonesia kami ada untuk kebijakan pemerintah sahkanrevisiuuasn,"['jangan', 'abai', 'tenaga', 'honorer', 'indonesia', 'kami', 'ada', 'untuk', 'kebijakan', 'pemerintah', 'sahkanrevisiuuasn']","['jangan', 'abai', 'tenaga', 'ada', 'kebijakan', 'pemerintah']","['kami', 'untuk']","['honorer', 'indonesia', 'sahkanrevisiuuasn']"
7297,2017-04-12T13:11:31.000Z,Anang Serahkan Naskah Akademik RUU Permusikan ke Komisi X JAKARTA EDUNEWS ID Anggota Komisi X DPR RI Anang,anang serah naskah akademik RUU musik ke komisi kali JAKARTA EDUNEWS ID anggota komisi kali DPR RI anang,"['anang', 'serah', 'naskah', 'akademik', 'RUU', 'musik', 'ke', 'komisi', 'kali', 'JAKARTA', 'EDUNEWS', 'ID', 'anggota', 'komisi', 'kali', 'DPR', 'RI', 'anang']","['serah', 'RUU', 'musik', 'komisi', 'anggota', 'komisi', 'DPR']",['ke'],"['anang', 'naskah', 'akademik', 'kali', 'JAKARTA', 'EDUNEWS', 'ID', 'kali', 'RI', 'anang']"
7298,2017-04-12T12:54:40.000Z,Pak fahri tlg sampaikan ke presiden kebijakan tarif listrik tinjau ulang pak,pak fahri tolong sampai ke presiden kebijakan tarif listrik tinjau ulang pak,"['pak', 'fahri', 'tolong', 'sampai', 'ke', 'presiden', 'kebijakan', 'tarif', 'listrik', 'tinjau', 'ulang', 'pak']","['tolong', 'sampai', 'presiden', 'kebijakan']",['ke'],"['pak', 'fahri', 'tarif', 'listrik', 'tinjau', 'ulang', 'pak']"
7299,2017-04-12T12:15:36.000Z,wakil rakyat yg gak mau dengar aspirasi rakyat Hahahahhaaa,wakil rakyat yang tidak mau dengar aspirasi rakyat hahahahhaa,"['wakil', 'rakyat', 'yang', 'tidak', 'mau', 'dengar', 'aspirasi', 'rakyat', 'hahahahhaa']","['wakil', 'rakyat', 'tidak', 'mau', 'dengar', 'aspirasi', 'rakyat']",['yang'],['hahahahhaa']
7300,2017-04-12T11:11:29.000Z,Komisi I DPRA Temui Pansus RUU Penyelenggaraan Pemilu DPR RI,komisi i DPRA temu pansus RUU penyelenggaraan pemilu DPR RI,"['komisi', 'i', 'DPRA', 'temu', 'pansus', 'RUU', 'penyelenggaraan', 'pemilu', 'DPR', 'RI']","['komisi', 'temu', 'pansus', 'RUU', 'pemilu', 'DPR']",[],"['i', 'DPRA', 'penyelenggaraan', 'RI']"
7301,2017-04-12T09:54:52.000Z,Baleg DPR RI Akan Membahas RUU Revisi UU ASN,baleg DPR RI akan bahas RUU revisi UU ASN,"['baleg', 'DPR', 'RI', 'akan', 'bahas', 'RUU', 'revisi', 'UU', 'ASN']","['baleg', 'DPR', 'bahas', 'RUU', 'revisi', 'UU']",[],"['RI', 'akan', 'ASN']"
7302,2017-04-12T07:04:46.000Z,Anang Hermansyah Teuku Rifky Dadang Rusdiana dan Ridwan Hisjam selesai diskusi akan usul RUU inisiatif perfilman KOMISI X DPR RI,anang hermansyah teuku rifky dadang rusdiana dan ridwan hisjam selesai diskusi akan usul RUU inisiatif film KOMISI kali DPR RI,"['anang', 'hermansyah', 'teuku', 'rifky', 'dadang', 'rusdiana', 'dan', 'ridwan', 'hisjam', 'selesai', 'diskusi', 'akan', 'usul', 'RUU', 'inisiatif', 'film', 'KOMISI', 'kali', 'DPR', 'RI']","['selesai', 'usul', 'RUU', 'KOMISI', 'DPR']",['dan'],"['anang', 'hermansyah', 'teuku', 'rifky', 'dadang', 'rusdiana', 'ridwan', 'hisjam', 'diskusi', 'akan', 'inisiatif', 'film', 'kali', 'RI']"
7303,2017-04-12T05:32:26.000Z,Komisi I DPRA Bertemu DPR RI Bahas Penyesuain RUU Pemilu dengan UUPA,komisi i DPRA temu DPR RI bahas penyesuain RUU pemilu dengan UUPA,"['komisi', 'i', 'DPRA', 'temu', 'DPR', 'RI', 'bahas', 'penyesuain', 'RUU', 'pemilu', 'dengan', 'UUPA']","['komisi', 'temu', 'DPR', 'bahas', 'RUU', 'pemilu']",['dengan'],"['i', 'DPRA', 'RI', 'penyesuain', 'UUPA']"
7304,2017-04-12T04:02:51.000Z,Kedua buruh menolak revisi Undang Undang dan sistem pemagangan,dua buruh penolakan revisi undang undang dan sistem magang,"['dua', 'buruh', 'penolakan', 'revisi', 'undang', 'undang', 'dan', 'sistem', 'magang']","['dua', 'revisi', 'undang', 'undang', 'sistem']",['dan'],"['buruh', 'penolakan', 'magang']"
7305,2017-04-12T03:57:09.000Z,Komisi IX DPR RDP dengan Sekjen Kemenkes Dirjen Kesehatan Masyarakat Kemenkes membahas arah dan kebijakan Kementerian Kesehatan Komisi,komisi IX DPR RDP dengan sekjen kemenkes dirjen sehat masyarakat kemenkes bahas arah dan kebijakan menteri sehat komisi,"['komisi', 'IX', 'DPR', 'RDP', 'dengan', 'sekjen', 'kemenkes', 'dirjen', 'sehat', 'masyarakat', 'kemenkes', 'bahas', 'arah', 'dan', 'kebijakan', 'menteri', 'sehat', 'komisi']","['komisi', 'DPR', 'sehat', 'bahas', 'arah', 'kebijakan', 'sehat', 'komisi']","['dengan', 'dan']","['IX', 'RDP', 'sekjen', 'kemenkes', 'dirjen', 'masyarakat', 'kemenkes', 'menteri']"
7306,2017-04-12T01:53:47.000Z,Agenda DPR Rabu Pukul WIB Komisi IX DPR RDP dengan pakar terkait RUU Kepalangmerahan agendaDPR,agenda DPR rabu pukul WIB komisi IX DPR RDP dengan pakar kait RUU kepalangmerahan agendadpr,"['agenda', 'DPR', 'rabu', 'pukul', 'WIB', 'komisi', 'IX', 'DPR', 'RDP', 'dengan', 'pakar', 'kait', 'RUU', 'kepalangmerahan', 'agendadpr']","['DPR', 'pukul', 'komisi', 'DPR', 'pakar', 'kait', 'RUU']",['dengan'],"['agenda', 'rabu', 'WIB', 'IX', 'RDP', 'kepalangmerahan', 'agendadpr']"
7307,2017-04-12T01:53:05.000Z,Agenda DPR Rabu Pukul WIB Komisi X DPR Rapat Panja RUU Kebudayaan agendaDPR,agenda DPR rabu pukul WIB komisi kali DPR rapat panja RUU budaya agendadpr,"['agenda', 'DPR', 'rabu', 'pukul', 'WIB', 'komisi', 'kali', 'DPR', 'rapat', 'panja', 'RUU', 'budaya', 'agendadpr']","['DPR', 'pukul', 'komisi', 'DPR', 'rapat', 'panja', 'RUU']",[],"['agenda', 'rabu', 'WIB', 'kali', 'budaya', 'agendadpr']"
7308,2017-04-12T01:51:37.000Z,Agenda DPR Rabu Pukul WIB Baleg DPR Rapat Panja RUU KPPU agendaDPR,agenda DPR rabu pukul WIB baleg DPR rapat panja RUU KPPU agendadpr,"['agenda', 'DPR', 'rabu', 'pukul', 'WIB', 'baleg', 'DPR', 'rapat', 'panja', 'RUU', 'KPPU', 'agendadpr']","['DPR', 'pukul', 'baleg', 'DPR', 'rapat', 'panja', 'RUU']",[],"['agenda', 'rabu', 'WIB', 'KPPU', 'agendadpr']"
7309,2017-04-11T15:44:50.000Z,Semoga bapak dan ibu sebagai pengambil kebijakan di negeri ini digerakan,moga bapak dan ibu bagai ambil kebijakan di negeri ini gera,"['moga', 'bapak', 'dan', 'ibu', 'bagai', 'ambil', 'kebijakan', 'di', 'negeri', 'ini', 'gera']","['moga', 'ambil', 'kebijakan']","['dan', 'di', 'ini']","['bapak', 'ibu', 'bagai', 'negeri', 'gera']"
7310,2017-04-11T15:40:40.000Z,Usaha lahiriah yg reall dg bertanya pada pengambil kebijakan sangat perlu dilakukan tdk cukup hanya berdoa,usaha lahiriah yang reall dengan tanya pada ambil kebijakan sangat perlu pelaksanaan tidak cukup hanya doa,"['usaha', 'lahiriah', 'yang', 'reall', 'dengan', 'tanya', 'pada', 'ambil', 'kebijakan', 'sangat', 'perlu', 'pelaksanaan', 'tidak', 'cukup', 'hanya', 'doa']","['usaha', 'tanya', 'ambil', 'kebijakan', 'sangat', 'perlu', 'pelaksanaan', 'tidak', 'cukup', 'hanya', 'doa']","['yang', 'dengan', 'pada']","['lahiriah', 'reall']"
7311,2017-04-11T13:49:06.000Z,Maaf bu Sbg anggota DPR seharusnya ibu menerima aspirasi rakyat baik yang suka ataupun tdk suka di mata anda Bukan main blokir,maaf bu bagai anggota DPR harus ibu terima aspirasi rakyat baik yang suka atau tidak suka di mata anda bukan main blokir,"['maaf', 'bu', 'bagai', 'anggota', 'DPR', 'harus', 'ibu', 'terima', 'aspirasi', 'rakyat', 'baik', 'yang', 'suka', 'atau', 'tidak', 'suka', 'di', 'mata', 'anda', 'bukan', 'main', 'blokir']","['maaf', 'anggota', 'DPR', 'harus', 'terima', 'aspirasi', 'rakyat', 'baik', 'suka', 'tidak', 'suka', 'mata', 'bukan', 'main', 'blokir']","['yang', 'atau', 'di', 'anda']","['bu', 'bagai', 'ibu']"
